,Unnamed: 0,id,day,screen,call,social,sms,builtin,utilities,arousal,finance,unknown,valence,office,activity,game,entertainment,weather,communication,travel,other,mood
614,964,AS14.17,2014-04-12,4691.583999395373,0.0,1097.9880000000005,0.0,1124.2949999999996,0.0,0.4,0.0,0.0,1.0,0.0,0.1659532018869328,0.0,1688.09,0.0,1120.927,0.0,39.148,7.2
615,965,AS14.17,2014-04-13,7935.848999738692,0.0,2574.059,0.0,606.3839999999999,20.159,-0.2,0.0,0.0,1.0,0.0,0.0756640189523358,0.0,3120.5530000000003,0.0,1391.323,206.014,55.028000000000006,7.0
616,966,AS14.17,2014-04-14,1618.4909994602206,1.0,319.57,0.0,459.0299999999999,0.0,0.8,0.0,0.0,1.0,148.85,0.0851143385464617,0.0,,0.0,379.3259999999999,271.426,49.45,7.0
617,967,AS14.17,2014-04-15,8146.620999574656,0.0,1506.494,1.0,1072.7299999999998,0.0,0.4,0.0,0.0,1.0,13.126,0.1022362847088481,0.0,1837.457,0.0,6544.821000000001,82.572,852.4649999999999,7.2
618,968,AS14.17,2014-04-16,6143.128002643583,2.0,1023.3910000000004,1.0,685.2299999999996,28.097,0.8,0.0,0.0,1.0,55.257000000000005,0.111374178398409,0.0,762.9350000000001,0.0,3554.094000000004,196.313,46.701,7.0
619,969,AS14.17,2014-04-17,4463.335999727246,0.0,1491.9759999999997,2.0,366.358,4.649,0.4,0.0,0.0,1.0,0.0,0.116150874870911,0.0,1243.039,0.0,1653.3190000000004,0.0,43.743,7.0
620,970,AS14.17,2014-04-18,3577.131999731066,1.0,53.717,0.0,147.63500000000002,5.019,1.0,0.0,0.0,1.0,0.0,0.1885545199849485,0.0,2022.897,0.0,1356.6860000000006,0.0,33.187,7.0
621,971,AS14.17,2014-04-19,1341.7960014343253,0.0,265.539,0.0,52.388000000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.1672393349761812,0.0,,0.0,979.826,0.0,43.589000000000006,7.2
622,972,AS14.17,2014-04-20,9982.987000226967,0.0,2371.312,0.0,415.239,0.0,0.4,0.0,0.0,1.0,256.297,0.1211652602367241,0.0,2299.942,0.0,3841.097999999999,783.4639999999998,43.058,7.4
623,973,AS14.17,2014-04-21,2261.7730002403264,1.0,389.949,0.0,126.5,3.01,0.4,0.0,0.0,1.0,0.0,0.0881963953222814,0.0,350.995,0.0,3363.0660000000007,19.146,61.703,6.6
624,974,AS14.17,2014-04-22,8438.16700053215,0.0,1561.5519999999997,2.0,384.6809999999999,0.0,0.6,0.0,0.0,1.0,0.0,0.0506214985994397,0.0,2027.876,0.0,4934.477,72.052,46.482,7.25
625,975,AS14.17,2014-04-23,9992.209000825887,1.0,1197.9380000000003,0.0,681.8990000000001,0.0,1.0,0.0,0.0,1.0,31.128,0.0718359133743876,0.0,2265.855,0.0,3622.0319999999992,467.85300000000007,45.771,7.2
626,976,AS14.17,2014-04-24,8335.326000928884,1.0,2004.768,0.0,15122.509,0.0,1.0,0.0,0.0,1.0,0.0,0.1098177623421557,2562.907,1305.8540000000005,0.0,2041.489,289.234,40.536,7.2
627,977,AS14.17,2014-04-25,3992.0679993629456,4.0,333.25600000000003,1.0,845.9520000000001,8.035,0.4,0.0,0.0,1.0,352.317,0.2036609797910812,0.0,1495.1719999999996,0.0,4366.47,1115.524,121.057,8.0
628,978,AS14.17,2014-04-26,1809.505997896195,0.0,124.621,1.0,716.0859999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.1868376213455872,0.0,,0.0,2689.6099999999988,0.0,55.55799999999999,7.2
629,979,AS14.17,2014-04-27,4989.77799963951,0.0,2141.0219999999995,2.0,13619.168,0.0,1.0,0.0,0.0,1.0,0.0,0.1088148241390219,0.0,864.042,0.0,3288.912,27.316,34.075,6.75
630,980,AS14.17,2014-04-28,5219.577999353407,0.0,769.875,0.0,333.77199999999993,3.079,0.75,0.0,0.0,0.3333333333333333,259.152,0.0973874543644081,0.0,1345.784,0.0,2307.9960000000005,825.582,44.739,7.0
631,981,AS14.17,2014-04-29,5399.912998437882,0.0,1062.885,0.0,459.558,0.0,0.8,0.0,0.0,1.0,0.0,0.1104306182710914,0.0,1608.3090000000002,0.0,2078.111,1709.094,35.562,7.0
632,982,AS14.17,2014-04-30,3284.853999614717,0.0,759.032,0.0,11485.857000000002,34.883,1.0,60.552,0.0,1.0,0.0,0.1246331685366899,0.0,109.149,0.0,3288.8540000000003,391.944,44.38,8.0
633,983,AS14.17,2014-05-01,6613.078999757765,0.0,78.019,1.0,270.6139999999999,15.057,1.0,0.0,0.0,1.0,0.0,0.0823465250619925,5364.334000000001,13.036,0.0,920.841,0.0,8.034,7.0
634,984,AS14.17,2014-05-02,2847.1550011634813,1.0,714.7330000000001,0.0,5902.651999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.258464889331664,0.0,,0.0,1199.8250000000005,917.305,22.708,7.25
635,985,AS14.17,2014-05-03,3205.657999992369,7.0,1463.1750000000002,3.0,633.3940000000001,9.029,-1.0,0.0,0.0,1.0,0.0,0.3363385812828156,0.0,161.651,0.0,1066.229,10548.116,44.149,
636,986,AS14.17,2014-05-04,6085.923000812531,0.0,188.85300000000004,0.0,316.415,0.0,,0.0,0.0,,0.0,0.0148827263568021,0.0,,0.0,1980.618,0.0,26.455,7.5
638,1015,AS14.19,2014-03-21,6933.05800008774,3.0,5.037,0.0,1992.576,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.109655017921147,0.0,,0.0,4906.088999999999,0.0,117.06900000000002,6.6
639,1016,AS14.19,2014-03-22,4756.049000501637,7.0,71.613,0.0,3243.811,0.0,-1.4,0.0,0.0,0.4,0.0,0.0865792686124129,0.0,,0.0,1842.907999999999,0.0,480.03,7.0
640,1017,AS14.19,2014-03-23,996.3209986686708,4.0,67.619,0.0,572.4590000000001,0.0,-0.8,0.0,0.0,0.8,0.0,0.0294604386995691,0.0,,0.0,252.169,0.0,104.04200000000002,6.0
641,1018,AS14.19,2014-03-24,2143.29900097847,5.0,,0.0,384.557,0.0,-0.4,0.0,0.0,0.4,0.0,0.1138894460613641,0.0,26.125,0.0,3434.4439999999995,0.0,53.411,5.5
642,1019,AS14.19,2014-03-25,4789.015998840334,12.0,,0.0,1052.3409999999997,0.0,-1.25,0.0,0.0,0.25,0.0,0.1132516067235199,0.0,,0.0,3930.737,0.0,54.303,6.0
643,1020,AS14.19,2014-03-26,4413.397999525071,6.0,139.74599999999998,0.0,911.1129999999998,0.0,-0.6,0.0,2.006,0.4,0.0,0.1089148261269654,0.0,,0.0,3308.5470000000005,0.0,49.532,6.6
644,1021,AS14.19,2014-03-27,3595.4649984836583,7.0,190.399,1.0,880.1670000000003,0.0,0.0,0.0,66.857,0.6,0.0,0.1322046084800736,0.0,242.518,0.0,2165.117,0.0,47.601,6.6
645,1022,AS14.19,2014-03-28,2731.158999204635,8.0,26.28,1.0,851.3709999999998,0.0,-0.6,0.0,4.047000000000001,1.2,0.0,0.1488722650214678,0.0,562.8489999999999,0.0,1221.546,0.0,63.667,7.4
646,1023,AS14.19,2014-03-29,1752.946999788284,10.0,,2.0,608.323,0.0,0.2,0.0,0.0,1.2,0.0,0.1379542600292001,0.0,85.27600000000001,0.0,962.6,0.0,95.584,7.0
647,1024,AS14.19,2014-03-30,1024.7169997692104,5.0,,0.0,2877.917999999999,0.0,-0.4,0.0,0.0,0.8,0.0,0.0645236703682057,0.0,,0.0,690.436,0.0,50.268,7.2
648,1025,AS14.19,2014-03-31,6191.571999549862,6.0,,1.0,857.5339999999994,0.0,-0.4,0.0,0.0,1.0,0.0,0.1301209995492449,0.0,,0.0,5208.941,238.217,44.667,6.4
649,1026,AS14.19,2014-04-01,3570.4710009098044,1.0,,0.0,591.501,0.0,0.0,0.0,8.822,0.2,0.0,0.1334668292940002,0.0,,0.0,4749.214999999999,0.0,49.427,7.6
650,1027,AS14.19,2014-04-02,1855.2750003337856,3.0,47.717,0.0,585.067,0.0,-0.2,0.0,0.0,1.0,0.0,0.0771635548510741,0.0,,0.0,1181.837,0.0,41.193,6.6
651,1028,AS14.19,2014-04-03,3131.023000478744,2.0,,0.0,654.474,0.0,0.0,0.0,0.0,0.6,0.0,0.0730771475256769,0.0,,0.0,2433.1160000000004,0.0,42.374,7.0
652,1029,AS14.19,2014-04-04,3949.334000825882,11.0,219.406,0.0,1470.515,0.0,-0.2,0.0,0.0,0.4,0.0,0.1570211539710371,0.0,,0.0,2113.677,0.0,195.699,8.0
653,1030,AS14.19,2014-04-05,2214.124000787735,11.0,53.37,0.0,643.2819999999999,0.0,-0.6,0.0,0.0,1.2,0.0,0.1359557660000489,360.982,,0.0,1089.559,0.0,65.382,7.25
654,1031,AS14.19,2014-04-06,2472.241999864578,8.0,,1.0,764.0849999999997,0.0,-1.25,0.0,0.0,1.0,0.0,0.0942241064341778,0.0,,0.0,1658.2150000000008,0.0,49.277,6.6
655,1032,AS14.19,2014-04-07,3835.042002439499,11.0,214.58,0.0,1506.1899999999998,0.0,-1.0,0.0,0.0,0.6,0.0,0.1834349291307364,0.0,,0.0,2995.572,0.0,63.583,6.8
656,1033,AS14.19,2014-04-08,2903.4530005455003,8.0,,2.0,994.5279999999996,53.342,-0.4,0.0,0.0,1.0,0.0,0.0890627978565847,0.0,,0.0,1925.0710000000004,0.0,39.395,7.2
657,1034,AS14.19,2014-04-09,3051.9820015430446,8.0,,1.0,522.5149999999999,0.0,-0.4,0.0,0.0,0.8,0.0,0.1175651288958906,0.0,,0.0,2467.106,0.0,60.629,6.75
658,1035,AS14.19,2014-04-10,1047.3950006961825,4.0,67.61399999999999,0.0,3206.806,0.0,-0.5,0.0,0.0,0.75,0.0,0.072801211001642,0.0,,0.0,431.114,0.0,32.281,6.8
659,1036,AS14.19,2014-04-11,2774.8020012378697,6.0,61.462,0.0,1001.966,0.0,-0.6,0.0,0.0,1.0,0.0,0.1110938994618982,0.0,,0.0,1665.2379999999994,0.0,42.442,7.2
660,1037,AS14.19,2014-04-12,1843.591999769212,6.0,389.025,0.0,728.336,0.0,0.2,0.0,0.0,0.8,0.0,0.0660549734120505,0.0,,0.0,978.22,0.0,45.462,7.2
661,1038,AS14.19,2014-04-13,1506.4069986343384,6.0,226.876,0.0,336.936,0.0,-0.6,0.0,0.0,1.0,0.0,0.1136744943626744,0.0,,0.0,879.515,0.0,61.584,7.0
662,1039,AS14.19,2014-04-14,5001.964999198914,15.0,208.525,0.0,2974.481,0.0,0.4,0.0,42.282,0.8,0.0,0.1459290211851194,0.0,,0.0,3767.26,0.0,68.638,6.4
663,1040,AS14.19,2014-04-15,4282.645000696184,4.0,19.202,0.0,735.2719999999999,0.0,-1.0,0.0,12.671,1.0,0.0,0.130765639589169,0.0,,0.0,3403.352000000001,0.0,113.346,6.8
664,1041,AS14.19,2014-04-16,1871.9100003242488,4.0,354.729,1.0,218.15699999999995,0.0,-0.6,0.0,0.0,1.0,0.0,0.0772135416666666,0.0,,0.0,7165.154,0.0,57.332,6.8
665,1042,AS14.19,2014-04-17,4765.971998453143,1.0,97.947,0.0,167.76599999999996,0.0,-0.8,0.0,0.0,1.0,0.0,0.1014676704014939,0.0,,0.0,5377.631000000002,0.0,47.52,6.8
666,1043,AS14.19,2014-04-18,3308.5030000209813,3.0,,1.0,148.654,0.0,-1.0,0.0,0.0,1.0,0.0,0.0649305555555555,229.132,,0.0,3381.7379999999994,0.0,43.347,6.8
667,1044,AS14.19,2014-04-19,1113.872999668121,6.0,323.90400000000005,0.0,285.44499999999994,0.0,-0.4,0.0,8.679,0.8,0.0,0.1103173591380418,0.0,,0.0,762.97,0.0,56.542,7.6
668,1045,AS14.19,2014-04-20,1732.9319996833806,4.0,76.214,0.0,917.671,0.0,0.2,0.0,0.0,1.2,0.0,0.1019570063115676,0.0,,0.0,697.55,0.0,41.69800000000001,6.4
669,1046,AS14.19,2014-04-21,1736.3480000495902,6.0,30073.421,0.0,471.078,0.0,-0.2,0.0,0.0,1.0,0.0,0.1334698428094272,0.0,,0.0,1139.5699999999997,0.0,47.591,6.8
670,1047,AS14.19,2014-04-22,4882.677999734879,7.0,25.469,0.0,619.4410000000003,0.0,0.6,0.0,0.0,1.2,0.0,0.1370108395809217,0.0,,0.0,4304.149000000001,0.0,50.736,6.0
671,1048,AS14.19,2014-04-23,3101.1779999732985,4.0,193.167,1.0,357.81699999999995,0.0,-1.0,0.0,0.0,1.0,0.0,0.1106468267952027,0.0,,0.0,3800.127,0.0,56.45,6.6
672,1049,AS14.19,2014-04-24,2965.602000713348,5.0,,0.0,382.323,0.0,-0.6,0.0,0.0,0.8,0.0,0.1056023849974434,0.0,,0.0,2393.101000000001,0.0,188.1,7.25
673,1050,AS14.19,2014-04-25,2672.4249987602234,6.0,258.757,0.0,951.599,3.653,-0.75,0.0,0.0,0.75,0.0,0.0767751114951885,0.0,546.49,0.0,2386.683000000001,0.0,43.169,7.75
674,1051,AS14.19,2014-04-26,1374.8749997615814,6.0,,1.0,2705.3540000000007,0.0,1.0,0.0,0.0,1.5,0.0,0.2491027157989633,0.0,,0.0,457.988,0.0,107.936,6.333333333333333
675,1052,AS14.19,2014-04-27,3028.6259999275208,4.0,396.19,0.0,593.8269999999995,0.0,-1.5,0.0,0.0,0.8333333333333334,0.0,0.0448666423090975,0.0,,0.0,2522.3910000000005,259.458,85.994,6.4
676,1053,AS14.19,2014-04-28,2972.2049987316127,4.0,599.376,0.0,475.8579999999999,0.0,0.0,0.0,0.0,0.6,0.0,0.1037799902569723,0.0,,0.0,4132.418000000001,62.108,56.395,7.2
677,1054,AS14.19,2014-04-29,2259.0499985218044,6.0,173.30599999999998,0.0,1142.1530000000002,0.0,0.4,0.0,0.0,0.6,0.0,0.0256824324903605,0.0,,0.0,1719.707,0.0,46.359,7.0
678,1055,AS14.19,2014-04-30,3133.3029992580414,12.0,370.99,0.0,852.516,0.0,0.4,0.0,0.0,0.8,0.0,0.0445467010730297,0.0,5.125,0.0,1851.818,0.0,51.309000000000005,6.8
679,1056,AS14.19,2014-05-01,3142.9849994182605,2.0,334.998,0.0,545.44,0.0,-0.2,0.0,3.029,0.8,0.0,0.1262649186297347,0.0,,0.0,2211.814999999999,0.0,47.416,7.8
680,1057,AS14.19,2014-05-02,1432.8610005378723,9.0,,0.0,943.426,0.0,0.4,0.0,3.037,1.2,0.0,0.1923052479362559,0.0,,0.0,975.3969999999998,0.0,75.693,7.4
681,1058,AS14.19,2014-05-03,3198.1800010204324,13.0,9.076,2.0,758.2189999999999,0.0,0.4,0.0,0.0,1.0,0.0,0.1901187625754255,0.0,,0.0,2356.546,0.0,73.473,6.6
682,1059,AS14.19,2014-05-04,2679.4870002269745,0.0,478.49099999999993,0.0,3808.056,0.0,-0.4,0.0,0.0,0.8,0.0,0.0694499949875841,0.0,,0.0,3483.9769999999994,0.0,63.501,7.0
684,1081,AS14.20,2014-03-21,30.0939998626709,0.0,,0.0,30.088,0.0,0.25,0.0,0.0,0.25,0.0,,0.0,,0.0,,0.0,,7.5
685,1082,AS14.20,2014-03-22,1565.3150002956393,0.0,3.013,0.0,29.871,0.0,1.0,0.0,1071.0950000000005,0.5,0.0,0.007716049382716,0.0,,0.0,402.935,0.0,58.238,7.6
686,1083,AS14.20,2014-03-23,691.3710000514974,0.0,,1.0,46.412000000000006,0.0,0.8,0.0,22.147,0.8,0.0,0.0432098765432098,0.0,48.255,0.0,657.611,0.0,65.79200000000002,6.8
687,1084,AS14.20,2014-03-24,2392.9479994773897,0.0,228.282,1.0,115.908,0.0,-0.2,0.0,954.654,0.4,0.0,0.0333333333333333,445.804,162.989,0.0,766.497,0.0,14.054,6.0
688,1085,AS14.20,2014-03-25,2657.9410002231607,0.0,523.087,0.0,872.518,88.62899999999999,-0.75,0.0,222.015,-0.5,0.0,0.0789351851851852,347.386,261.954,0.0,242.466,0.0,130.525,6.8
689,1086,AS14.20,2014-03-26,748.3169999122623,0.0,347.365,0.0,256.87800000000004,0.0,0.4,0.0,0.0,0.4,0.0,0.0257621567145376,0.0,370.681,0.0,80.782,0.0,72.931,7.0
690,1087,AS14.20,2014-03-27,1263.7210004329684,0.0,250.67600000000004,0.0,228.71,0.0,0.25,0.0,0.0,0.75,0.0,0.057,624.721,44.37200000000001,0.0,115.054,0.0,,6.25
691,1088,AS14.20,2014-03-28,460.5519998073581,0.0,,0.0,408.747,0.0,0.5,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,,0.0,133.34900000000002,0.0,8.027,7.4
692,1089,AS14.20,2014-03-29,760.8439998626707,4.0,,0.0,122.243,0.0,1.0,0.0,0.0,1.0,0.0,0.1381391585760517,494.903,,0.0,21.13,0.0,122.48200000000004,7.5
693,1090,AS14.20,2014-03-30,834.6750004291538,0.0,327.46199999999993,2.0,22.232000000000003,0.0,1.0,0.0,821.1010000000001,1.0,0.0,0.3802083333333333,0.0,,0.0,444.131,0.0,,7.0
694,1091,AS14.20,2014-03-31,20.71399974822997,1.0,,3.0,,0.0,0.8,0.0,0.0,0.8,0.0,0.0125,0.0,,0.0,20.709,0.0,,6.25
695,1092,AS14.20,2014-04-01,29.6319999694824,0.0,,4.0,38.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.245,,0.0,,0.0,,6.5
696,1093,AS14.20,2014-04-02,2276.728000640871,0.0,789.297,0.0,510.743,0.0,0.0,0.0,0.0,0.25,0.0,0.0671296296296296,0.0,148.78199999999998,0.0,715.668,93.434,18.118,6.666666666666667
697,1094,AS14.20,2014-04-03,54.6529998779297,1.0,,0.0,43.258,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0550229741019215,0.0,,0.0,,0.0,11.387,7.0
698,1095,AS14.20,2014-04-04,2065.8469989299774,0.0,364.033,0.0,275.82900000000006,0.0,0.75,75.399,0.0,0.5,0.0,0.0157407407407407,546.803,,0.0,761.8199999999999,0.0,41.504,7.0
699,1096,AS14.20,2014-04-05,807.5760002136229,2.0,,0.0,108.754,0.0,0.4,0.0,0.0,0.8,0.0,0.0905602359962825,422.587,27.475,0.0,94.521,0.0,153.896,7.0
700,1097,AS14.20,2014-04-06,3924.269999504089,3.0,437.39,1.0,231.018,0.0,0.6,0.0,0.0,0.8,0.0,0.0602271408224647,418.192,14.083,0.0,852.7770000000002,0.0,,6.8
701,1098,AS14.20,2014-04-07,290.2020001411439,0.0,574.76,1.0,73.93499999999999,0.0,0.6,0.0,0.0,1.0,0.0,0.0290117079889807,530.69,77.365,0.0,882.9119999999998,0.0,,7.25
702,1099,AS14.20,2014-04-08,601.9649999141694,0.0,4.024,2.0,66.22399999999999,0.0,0.5,0.0,0.0,0.75,0.0,0.0033670033670033,531.717,,0.0,,0.0,,7.75
703,1100,AS14.20,2014-04-09,1532.6959998607635,0.0,1007.613,4.0,241.883,0.0,0.25,0.0,0.0,1.0,0.0,0.069361289395536,0.0,248.85100000000003,0.0,263.23,0.0,44.223,7.0
704,1101,AS14.20,2014-04-10,1213.4069998264322,0.0,330.51300000000003,1.0,86.77099999999999,0.0,0.5,0.0,0.0,0.5,0.0,0.0218364197530864,0.0,123.988,0.0,661.899,0.0,10.035,7.5
705,1102,AS14.20,2014-04-11,169.1849999427795,2.0,,0.0,55.40200000000001,0.0,0.5,0.0,0.0,0.75,0.0,0.0550925925925925,0.0,,0.0,72.345,0.0,41.273,6.8
706,1103,AS14.20,2014-04-12,3952.1050000190753,6.0,105.212,1.0,326.6459999999999,0.0,0.0,49.692,0.0,0.6,0.0,0.0459805591031644,404.376,,0.0,2408.115,0.0,81.62899999999998,6.8
707,1104,AS14.20,2014-04-13,5.01699995994568,0.0,,0.0,12.451,0.0,0.0,0.0,0.0,0.6,0.0,0.0,569.675,,0.0,,0.0,,6.8
708,1105,AS14.20,2014-04-14,,0.0,,2.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.005,0.0,,0.0,,0.0,,6.8
709,1106,AS14.20,2014-04-15,699.7319998741151,0.0,135.54100000000005,0.0,104.234,0.0,0.0,0.0,0.0,0.6,0.0,0.1069444444444444,0.0,24.137,0.0,421.3820000000001,0.0,14.144,7.2
710,1107,AS14.20,2014-04-16,11.29800009727478,0.0,,1.0,,0.0,0.4,0.0,0.0,0.6,0.0,0.0046296296296296,0.0,,0.0,,0.0,11.276,6.4
711,1108,AS14.20,2014-04-17,1704.4969999790194,0.0,319.817,1.0,306.671,0.0,-0.4,0.0,39.18,0.4,0.0,0.0145800106326422,496.895,65.554,0.0,476.179,0.0,,6.75
712,1109,AS14.20,2014-04-18,93.54699969291684,0.0,14.633,0.0,78.833,0.0,0.0,0.0,0.0,0.5,0.0,0.0064300411522633,0.0,,0.0,,0.0,,7.5
713,1110,AS14.20,2014-04-19,2848.953001022339,0.0,35.379,0.0,73.705,0.0,0.0,0.0,3.01,1.0,0.0,0.0362707535121329,196.45,,0.0,2344.307,0.0,,7.6
714,1111,AS14.20,2014-04-20,758.62700009346,1.0,13.352999999999998,0.0,308.396,0.0,-0.4,0.0,0.0,0.6,0.0,0.17375,0.0,,0.0,282.616,0.0,185.428,7.4
715,1112,AS14.20,2014-04-21,719.6380009651184,0.0,1074.2610000000002,1.0,168.567,0.0,0.2,0.0,0.0,0.8,0.0,0.060422502334267,0.0,14.783,0.0,341.427,0.0,14.048,6.4
716,1113,AS14.20,2014-04-22,,0.0,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,7.0
717,1114,AS14.20,2014-04-23,317.956999540329,0.0,83.15,1.0,8.155999999999999,0.0,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0541666666666667,0.0,12.065,0.0,202.35800000000003,0.0,12.05,7.0
718,1115,AS14.20,2014-04-24,1478.5470013618472,1.0,82.875,0.0,542.8660000000001,0.0,-0.2,0.0,0.0,0.4,0.0,0.0369019607843137,0.0,16.071,0.0,484.745,0.0,378.066,7.0
719,1116,AS14.20,2014-04-25,707.3170003890989,2.0,60.263,0.0,192.424,0.0,0.5,0.0,0.0,0.25,0.0,0.0437933055348103,0.0,21.807,0.0,488.702,0.0,46.597,7.0
720,1117,AS14.20,2014-04-26,1290.6129994392386,0.0,460.113,1.0,113.58,0.0,0.5,0.0,0.0,0.75,0.0,0.046111111111111,0.0,122.576,0.0,594.0090000000001,0.0,,6.8
721,1118,AS14.20,2014-04-27,1501.0290005207064,0.0,932.73,0.0,132.16799999999998,0.0,0.0,0.0,59.635,0.0,0.0,0.0178928571428571,0.0,,0.0,337.6390000000002,0.0,38.161,6.8
722,1119,AS14.20,2014-04-28,2972.6559991836543,0.0,399.017,0.0,249.593,0.0,0.0,0.0,0.0,0.2,0.0,0.0566866746698679,561.0070000000001,200.39500000000004,0.0,1130.8650000000002,0.0,46.02,7.25
723,1120,AS14.20,2014-04-29,419.503999948502,0.0,131.852,0.0,163.942,0.0,0.25,0.0,0.0,0.75,0.0,0.0034722222222222,0.0,18.071,0.0,105.477,0.0,,7.0
724,1121,AS14.20,2014-04-30,,0.0,,0.0,,0.0,0.2,0.0,0.0,0.6,0.0,,0.0,,0.0,,0.0,,7.0
725,1122,AS14.20,2014-05-01,,0.0,,0.0,,0.0,0.2,0.0,0.0,0.4,0.0,,0.0,,0.0,,0.0,,7.2
726,1123,AS14.20,2014-05-02,,0.0,,0.0,,0.0,0.2,0.0,0.0,0.2,0.0,,0.0,,0.0,,0.0,,6.75
727,1124,AS14.20,2014-05-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,,0.0,,0.0,,7.333333333333333
728,1125,AS14.20,2014-05-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,,0.0,,0.0,,0.0,,7.0
730,1146,AS14.23,2014-03-22,6747.242002010348,0.0,662.4300000000002,1.0,403.867,0.0,0.0,0.0,2821.547,1.0,0.0,0.3713608957795003,0.0,723.923,0.0,1871.42,0.0,294.72200000000004,7.0
731,1147,AS14.23,2014-03-23,36204.10500144957,1.0,26909.386999999988,0.0,1069.0759999999998,21.202,-0.4,0.0,274.31600000000003,1.0,0.0,0.2179961524600134,0.0,1164.8909999999998,0.0,8325.709000000004,0.0,66.582,5.8
732,1148,AS14.23,2014-03-24,11243.027001142504,0.0,1270.9610000000002,0.0,2697.490999999998,3.016,-0.2,0.0,280.964,-0.2,0.0,0.3554132307808778,0.0,1131.0279999999998,0.0,3689.192000000002,39.085,443.717,6.2
733,1149,AS14.23,2014-03-25,21481.4189991951,0.0,,0.0,2184.615,0.0,-0.4,0.0,256.963,0.6,0.0,0.2749540512858404,0.0,13265.386,0.0,5755.286999999999,180.392,306.61799999999994,7.0
734,1150,AS14.23,2014-03-26,11393.936997413635,1.0,145.66899999999998,1.0,700.6869999999998,0.0,-0.25,0.0,85.333,1.25,0.0,0.4050488549279553,179.902,2465.463,0.0,6966.642000000003,22.086,841.1200000000001,7.0
735,1151,AS14.23,2014-03-27,9123.214999675754,0.0,15.102,0.0,1005.0189999999998,0.0,0.75,0.0,953.916,1.25,0.0,0.3562184343434343,1684.809,4003.163000000001,0.0,3732.495999999999,42.16,92.791,7.0
736,1152,AS14.23,2014-03-28,5532.185998201369,0.0,,0.0,237.62600000000003,0.0,0.6,0.0,0.0,1.2,0.0,0.4054120879120879,162.835,1032.578,0.0,4366.891,6.021,51.548,7.25
737,1153,AS14.23,2014-03-29,10590.769999980928,0.0,97.176,0.0,1619.468,0.0,0.25,0.0,124.06900000000002,1.5,0.0,0.3971758776890901,3467.0180000000005,692.3729999999999,0.0,4979.601000000003,56.117,122.693,7.0
738,1154,AS14.23,2014-03-30,7674.735999107361,1.0,522.704,0.0,782.5049999999999,48.304,0.0,0.0,272.74600000000004,1.2,0.0,0.4181943516042781,663.5580000000001,2285.7850000000003,0.0,2910.908,0.0,210.147,7.5
739,1155,AS14.23,2014-03-31,15913.595998764033,1.0,277.922,0.0,2354.496,0.0,-0.25,0.0,7.025,1.5,0.0,0.383014657192235,675.346,3680.247,0.0,8950.416999999994,34.179,96.989,7.5
740,1156,AS14.23,2014-04-01,9203.440999031063,0.0,201.21000000000004,0.0,1097.685,35.176,0.0,0.0,407.9570000000001,2.0,141.805,0.5112974987974988,126.497,716.3050000000001,0.0,6127.288000000004,359.536,35.653,7.0
741,1157,AS14.23,2014-04-02,11304.200000286104,3.0,34.518,1.0,1484.9210000000005,22.09,0.5,0.0,38.475,1.0,0.0,0.4693480702055396,244.258,3291.494,0.0,4949.537999999999,1204.9620000000002,90.07,7.0
742,1158,AS14.23,2014-04-03,14539.905001163484,1.0,50.619,0.0,2095.516,4.011,0.5,0.0,138.92,1.0,0.0,0.3605606998977927,633.2760000000001,5385.856,0.0,6108.804000000002,153.237,70.19,7.0
743,1159,AS14.23,2014-04-04,11953.04599952698,1.0,28.116,1.0,1311.7930000000003,0.0,1.0,0.0,0.0,1.0,0.0,0.5438427062553628,101.021,1668.727,0.0,8742.767,55.262,9.152,6.5
744,1160,AS14.23,2014-04-05,6510.458999395371,1.0,,0.0,493.636,0.0,0.75,0.0,13.523,1.0,0.0,0.3916318101453476,422.999,298.165,0.0,5175.979999999998,0.0,170.357,7.0
745,1161,AS14.23,2014-04-06,13406.313003063204,5.0,199.814,0.0,910.8159999999996,0.0,0.0,0.0,35.299,0.6,0.0,0.3032808556039441,37.627,4011.523,0.0,8068.376999999997,71.769,71.52,5.75
746,1162,AS14.23,2014-04-07,10270.581999778746,2.0,258.091,1.0,1382.885,0.0,-0.25,0.0,135.523,0.25,0.0,0.382308226347741,0.0,2797.851,0.0,5334.361999999998,667.904,51.225,6.6
747,1163,AS14.23,2014-04-08,14280.335999727246,0.0,770.5669999999999,0.0,1037.227,29.157,0.2,0.0,63.865,0.6,0.0,0.2301178804855275,79.64099999999999,752.6189999999999,0.0,4676.165000000001,127.947,103.987,7.2
